CustomerID,Recency,Frequency,Monetary,Segment
13838,,10,1690.0700000000063,At Risk
13839,,1,139.95,At Risk
13840,,1,651.4000000000003,At Risk
13841,,1,85.0,At Risk
13842,,18,5319.3399999999965,Loyal
13843,,1,319.75000000000006,At Risk
13844,,1,361.62,At Risk
13845,,1,312.98,At Risk
13846,,4,1307.79,At Risk
13847,,1,310.7199999999999,At Risk
13848,,8,3015.0,At Risk
13849,,5,3469.3000000000006,At Risk
13850,,1,1595.4799999999996,At Risk
13851,,8,4606.46,At Risk
13852,,1,187.35000000000002,At Risk
13853,,1,1090.1399999999999,At Risk
13854,,39,11944.560000000009,Loyal
13855,,4,1310.34,At Risk
13856,,11,1142.0300000000002,At Risk
13857,,6,1001.0099999999999,At Risk
13858,,1,216.16999999999996,At Risk
13859,,2,515.86,At Risk
13860,,5,1245.9,At Risk
13861,,2,273.25999999999993,At Risk
13862,,9,2556.0899999999997,At Risk
13863,,4,1239.55,At Risk
13864,,1,662.4,At Risk
13865,,4,501.55999999999995,At Risk
13866,,1,145.67,At Risk
13867,,3,1005.0900000000001,At Risk
13868,,2,3192.54,At Risk
13869,,10,7996.8699999999935,Loyal
13870,,15,5712.080000000001,Loyal
13871,,17,7885.8499999999985,Loyal
13872,,3,919.5700000000002,At Risk
13873,,8,1038.92,At Risk
13874,,7,2049.1499999999996,At Risk
13875,,14,4814.370000000001,Loyal
13876,,1,122.69999999999999,At Risk
13877,,3,449.67999999999995,At Risk
13878,,4,2416.900000000001,At Risk
13879,,1,395.5,At Risk
13880,,17,4293.860000000001,Loyal
13881,,43,45179.1,Loyal
13882,,5,1191.1299999999999,At Risk
13883,,15,6560.019999999999,Loyal
13884,,10,1825.0300000000007,At Risk
13885,,2,506.80000000000007,At Risk
13886,,1,243.56000000000003,At Risk
13887,,1,349.54999999999995,At Risk
13888,,7,2001.5900000000013,At Risk
13889,,6,1991.2300000000005,At Risk
13890,,14,2927.3799999999983,Loyal
13891,,3,859.21,At Risk
13892,,6,1267.6499999999999,At Risk
13893,,1,821.1,At Risk
13894,,3,564.6199999999999,At Risk
13895,,6,4008.5200000000004,At Risk
13896,,1,388.55,At Risk
13897,,3,1160.72,At Risk
13898,,2,686.3999999999999,At Risk
13899,,2,388.52000000000004,At Risk
13900,,6,1610.5899999999997,At Risk
13901,,15,5676.339999999997,Loyal
13902,,5,34095.26,At Risk
13903,,1,165.45000000000002,At Risk
13904,,2,332.6399999999999,At Risk
13905,,1,312.65000000000003,At Risk
13906,,1,42.0,At Risk
13907,,1,136.8,At Risk
13908,,4,2369.5499999999984,At Risk
13909,,2,282.84999999999997,At Risk
13911,,20,4234.990000000001,Loyal
13912,,1,124.94999999999999,At Risk
13913,,1,42.22,At Risk
13914,,2,626.4499999999999,At Risk
13915,,1,70.8,At Risk
13916,,4,1275.8100000000006,At Risk
13917,,2,272.04,At Risk
13918,,2,1212.8400000000001,At Risk
13919,,4,1360.6800000000003,At Risk
13920,,4,1774.6800000000005,At Risk
13921,,4,730.7000000000004,At Risk
13922,,3,865.1999999999999,At Risk
13923,,1,351.13,At Risk
13924,,6,1838.8500000000001,At Risk
13925,,4,678.2499999999999,At Risk
13926,,1,223.85000000000002,At Risk
13927,,2,708.26,At Risk
13928,,4,464.56999999999994,At Risk
13929,,11,3494.099999999999,Loyal
13930,,2,337.3399999999999,At Risk
13931,,11,5257.379999999996,Loyal
13932,,1,307.4,At Risk
13933,,2,608.7899999999998,At Risk
13934,,1,922.0999999999997,At Risk
13935,,3,6116.920000000001,At Risk
13936,,3,939.6599999999996,At Risk
13937,,2,880.1300000000003,At Risk
13938,,1,71.66,At Risk
13939,,7,1560.96,At Risk
13940,,4,839.1400000000002,At Risk
13941,,15,10027.179999999998,Loyal
13942,,1,320.0,At Risk
13943,,1,246.54,At Risk
13944,,1,200.43000000000006,At Risk
13945,,2,854.1499999999997,At Risk
13946,,6,1876.23,At Risk
13947,,1,90.6,At Risk
13948,,4,548.76,At Risk
13949,,6,2427.3199999999974,At Risk
13950,,4,745.0600000000001,At Risk
13951,,3,674.4499999999998,At Risk
13952,,14,12823.521000000002,Loyal
13953,,12,6640.680000000002,Loyal
13954,,2,439.92,At Risk
13955,,3,544.0699999999998,At Risk
13956,,5,1019.2700000000003,At Risk
13957,,3,458.2499999999999,At Risk
13958,,8,4709.229999999996,At Risk
13959,,6,1064.7699999999998,At Risk
13960,,2,230.21999999999997,At Risk
13961,,1,538.4000000000001,At Risk
13962,,3,362.8,At Risk
13963,,17,2860.5699999999997,Loyal
13964,,2,438.90000000000003,At Risk
13965,,3,996.6100000000002,At Risk
13966,,1,384.26000000000005,At Risk
13967,,2,166.3,At Risk
13968,,1,123.66,At Risk
13969,,35,12973.45999999999,Loyal
13970,,2,846.55,At Risk
13971,,14,4667.570000000002,Loyal
13972,,2,190.25000000000009,At Risk
13973,,1,264.7,At Risk
13974,,2,677.7200000000004,At Risk
13975,,12,5256.399999999996,Loyal
13976,,4,1192.36,At Risk
13977,,1,519.81,At Risk
13978,,2,196.78999999999996,At Risk
13979,,7,3379.930000000002,At Risk
13980,,5,768.8199999999998,At Risk
13981,,1,331.13999999999993,At Risk
13982,,9,3954.290000000002,At Risk
13983,,21,6753.8899999999985,Loyal
13984,,12,1893.8,At Risk
13985,,22,10020.859999999991,Loyal
13986,,1,320.46,At Risk
13987,,2,682.5400000000001,At Risk
13988,,8,4757.8,At Risk
13989,,5,2026.0599999999995,At Risk
13990,,1,311.3,At Risk
13991,,6,852.88,At Risk
13992,,3,219.5,At Risk
13993,,19,6775.709999999999,Loyal
13994,,6,2274.140000000001,At Risk
13995,,14,3902.01,Loyal
13996,,2,895.7600000000001,At Risk
13997,,3,376.46,At Risk
13998,,3,566.6999999999999,At Risk
13999,,29,9502.259999999991,Loyal
14000,,5,2046.3399999999992,At Risk
14001,,9,4228.850000000001,At Risk
14002,,2,529.7299999999999,At Risk
14003,,1,209.41,At Risk
14004,,11,6258.450000000003,Loyal
14005,,5,2874.7200000000007,At Risk
14006,,7,2196.67,At Risk
14007,,1,79.48,At Risk
14008,,1,509.03999999999996,At Risk
14009,,3,1099.9099999999999,At Risk
14010,,2,445.1499999999999,At Risk
14011,,2,457.8199999999999,At Risk
14012,,1,328.8,At Risk
14013,,5,1084.57,At Risk
14014,,3,1948.2100000000007,At Risk
14015,,1,917.34,At Risk
14016,,11,11403.410000000002,Loyal
14017,,1,229.75,At Risk
14018,,1,367.15,At Risk
14019,,3,1421.6100000000004,At Risk
14020,,4,1249.01,At Risk
14021,,7,1716.5800000000004,At Risk
14022,,2,792.15,At Risk
14023,,2,584.0699999999998,At Risk
14024,,3,645.74,At Risk
14025,,8,4057.900000000001,At Risk
14026,,2,713.11,At Risk
14027,,1,104.82000000000002,At Risk
14028,,3,10396.5,At Risk
14029,,2,467.65999999999997,At Risk
14030,,20,7521.799999999981,Loyal
14031,,44,39019.51000000004,Loyal
14032,,16,4546.410000000003,Loyal
14033,,1,109.44,At Risk
14034,,3,648.8900000000001,At Risk
14035,,9,2794.7499999999986,At Risk
14036,,1,626.6499999999999,At Risk
14037,,6,836.9500000000003,At Risk
14038,,5,3069.88,At Risk
14039,,2,267.28000000000003,At Risk
14040,,35,12523.810000000005,Loyal
14041,,1,141.41,At Risk
14042,,1,431.9799999999999,At Risk
14043,,2,302.59999999999997,At Risk
14044,,10,3077.6999999999966,Loyal
14045,,16,10986.63,Loyal
14046,,1,154.98999999999998,At Risk
14047,,14,3968.109999999999,Loyal
14048,,3,748.6899999999999,At Risk
14049,,13,13023.400000000023,Loyal
14050,,2,746.3600000000001,At Risk
14051,,37,21770.979999999996,Loyal
14052,,2,466.6599999999998,At Risk
14053,,4,572.3,At Risk
14054,,1,92.46000000000001,At Risk
14055,,3,1520.96,At Risk
14056,,23,8152.709999999982,Loyal
14057,,22,8346.660000000003,Loyal
14058,,2,469.18999999999994,At Risk
14059,,1,183.59999999999997,At Risk
14060,,30,8898.240000000009,Loyal
14061,,3,917.43,At Risk
14062,,24,25585.64999999999,Loyal
14063,,9,22710.2,At Risk
14064,,15,3260.24,Loyal
14065,,3,891.0200000000001,At Risk
14066,,1,152.55,At Risk
14067,,2,374.69999999999993,At Risk
14068,,4,1516.7200000000003,At Risk
14069,,2,225.81000000000006,At Risk
14070,,1,321.59999999999997,At Risk
14071,,8,1437.5700000000027,At Risk
14072,,1,390.8500000000001,At Risk
14073,,1,151.04,At Risk
14074,,1,219.4,At Risk
14075,,6,1734.8700000000003,At Risk
14076,,1,118.66999999999997,At Risk
14077,,6,615.0799999999998,At Risk
14078,,9,1553.4700000000007,At Risk
14079,,2,618.7299999999999,At Risk
14080,,5,1115.6799999999998,At Risk
14081,,10,4867.5699999999815,Loyal
14082,,2,413.36000000000007,At Risk
14083,,11,1082.1899999999998,At Risk
14084,,1,150.5,At Risk
14085,,33,9720.669999999986,Loyal
14086,,1,39.95,At Risk
14087,,3,829.4699999999991,At Risk
14088,,16,64036.80000000004,Loyal
14089,,1,158.75,At Risk
14090,,1,76.32,At Risk
14091,,2,9530.080000000002,At Risk
14092,,24,7229.44999999999,Loyal
14093,,1,433.85999999999996,At Risk
14094,,1,311.7699999999999,At Risk
14095,,1,2.95,At Risk
14096,,17,65164.78999999966,Loyal
14097,,2,422.8599999999999,At Risk
14098,,1,147.34999999999997,At Risk
14099,,20,5750.909999999996,Loyal
14100,,1,191.95000000000002,At Risk
14101,,13,9961.93,Loyal
14102,,5,1105.88,At Risk
14104,,5,743.5299999999997,At Risk
14105,,5,5988.829999999997,At Risk
14106,,1,214.8,At Risk
14107,,11,4877.299999999996,Loyal
14108,,4,1044.96,At Risk
14109,,1,144.2,At Risk
14110,,33,12987.949999999993,Loyal
14111,,4,692.85,At Risk
14112,,13,5834.590000000006,Loyal
14113,,16,7092.609999999999,Loyal
14114,,7,1364.0900000000008,At Risk
14115,,2,622.67,At Risk
14116,,5,1382.7400000000002,At Risk
14117,,1,90.0,At Risk
14118,,1,458.45,At Risk
14119,,2,183.37,At Risk
14121,,4,2780.1499999999996,At Risk
14122,,3,362.41999999999996,At Risk
14123,,1,436.17999999999995,At Risk
14124,,1,419.58,At Risk
14125,,3,2720.6300000000015,At Risk
14126,,4,1172.4599999999998,At Risk
14127,,6,1900.080000000001,At Risk
14128,,3,924.2100000000004,At Risk
14129,,9,2591.340000000001,At Risk
14130,,4,1858.7700000000011,At Risk
14131,,1,168.22,At Risk
14132,,11,3586.030000000001,Loyal
14133,,4,911.1399999999999,At Risk
14134,,15,11123.349999999997,Loyal
14135,,24,8839.67,Loyal
14136,,5,1570.8100000000002,At Risk
14137,,1,332.7,At Risk
14138,,2,965.8800000000003,At Risk
14139,,4,1086.8000000000002,At Risk
14140,,2,935.0499999999996,At Risk
14141,,4,915.1300000000002,At Risk
14142,,2,671.34,At Risk
14143,,1,115.8,At Risk
14144,,1,30.6,At Risk
14145,,7,7600.050000000001,At Risk
14146,,12,9450.299999999992,Loyal
14147,,9,2590.2000000000003,At Risk
14148,,2,466.2900000000001,At Risk
14149,,1,446.62000000000006,At Risk
14150,,2,658.6400000000001,At Risk
14151,,2,679.4500000000002,At Risk
14152,,7,1997.3399999999995,At Risk
14153,,1,233.39999999999992,At Risk
14154,,8,6460.699999999992,At Risk
14155,,1,118.75,At Risk
14156,,156,313437.62000000046,Loyal
14157,,5,978.6899999999997,At Risk
14158,,1,507.66000000000014,At Risk
14159,,20,7860.800000000002,Loyal
14160,,7,8421.470000000001,At Risk
14161,,7,2996.93,At Risk
14162,,2,289.36000000000007,At Risk
14163,,5,2594.620000000001,At Risk
14164,,2,1631.7700000000002,At Risk
14165,,1,120.44,At Risk
14166,,2,251.15,At Risk
14167,,8,1274.2900000000004,At Risk
14168,,2,370.45,At Risk
14169,,2,621.5100000000001,At Risk
14170,,3,570.1800000000001,At Risk
14171,,2,498.7899999999998,At Risk
14172,,3,369.01999999999987,At Risk
14173,,6,586.0,At Risk
14174,,1,134.46,At Risk
14175,,8,7678.879999999998,At Risk
14176,,5,756.46,At Risk
14177,,13,2209.6900000000023,Loyal
14178,,7,1600.26,At Risk
14179,,2,701.5699999999997,At Risk
14180,,33,6117.499999999993,Loyal
14181,,2,308.35,At Risk
14182,,4,678.7700000000001,At Risk
14183,,2,278.3399999999999,At Risk
14184,,1,452.89,At Risk
14185,,1,197.65,At Risk
14186,,5,1550.630000000001,At Risk
14187,,1,123.5,At Risk
14188,,6,2054.3599999999997,At Risk
14189,,16,5503.149999999998,Loyal
14190,,1,79.9,At Risk
14191,,15,4817.660000000002,Loyal
14192,,1,293.74,At Risk
14193,,3,1210.1900000000003,At Risk
14194,,36,18670.58999999994,Loyal
14195,,6,2615.600000000001,At Risk
14196,,1,335.52,At Risk
14197,,1,390.05,At Risk
14198,,9,1569.7300000000002,At Risk
14199,,4,1091.7000000000003,At Risk
14200,,1,379.20000000000005,At Risk
14201,,10,1193.5399999999997,At Risk
14202,,3,847.76,At Risk
14203,,1,339.34,At Risk
14204,,4,1024.8300000000006,At Risk
14205,,9,2414.200000000003,At Risk
14206,,3,1185.0100000000007,At Risk
14207,,1,157.8,At Risk
14208,,2,567.05,At Risk
14209,,15,4993.269999999999,Loyal
14210,,16,5556.569999999994,Loyal
14211,,18,4402.29,Loyal
14212,,2,2190.1400000000003,At Risk
14213,,1,1192.2,At Risk
14214,,5,1004.3799999999997,At Risk
14215,,9,3250.3299999999995,At Risk
14216,,5,2150.04,At Risk
14217,,23,3298.59,Loyal
14218,,1,169.48000000000002,At Risk
14219,,3,633.83,At Risk
14220,,4,1514.9999999999998,At Risk
14221,,17,6517.489999999992,Loyal
14222,,1,683.17,At Risk
14223,,3,991.13,At Risk
14224,,9,1841.7100000000016,At Risk
14225,,4,2031.0700000000002,At Risk
14226,,6,2985.1299999999983,At Risk
14227,,15,6368.710000000005,Loyal
14228,,3,745.5,At Risk
14229,,7,2594.04,At Risk
14230,,3,979.8000000000002,At Risk
14231,,4,1235.62,At Risk
14232,,5,2048.0700000000006,At Risk
14233,,7,2904.2700000000004,At Risk
14234,,4,754.1200000000003,At Risk
14235,,9,4717.990000000001,At Risk
14236,,5,1555.3400000000006,At Risk
14237,,2,471.14,At Risk
14238,,3,434.23,At Risk
14239,,21,4263.170000000004,Loyal
14240,,3,1247.49,At Risk
14241,,2,333.7,At Risk
14242,,2,280.55,At Risk
14243,,17,7217.750000000001,Loyal
14244,,1,366.42,At Risk
14245,,2,1693.4499999999996,At Risk
14246,,3,1474.0600000000004,At Risk
14247,,5,753.5600000000003,At Risk
14248,,3,1032.9499999999998,At Risk
14249,,12,5400.461000000001,Loyal
14250,,3,1904.0500000000002,At Risk
14251,,5,2879.7000000000003,At Risk
14252,,1,350.99,At Risk
14253,,2,363.4,At Risk
14254,,1,601.03,At Risk
14255,,1,1000.63,At Risk
14256,,5,2460.790000000001,At Risk
14257,,9,5954.450000000002,At Risk
14258,,25,32051.340000000015,Loyal
14259,,1,120.0,At Risk
14260,,3,824.2800000000001,At Risk
14261,,2,1163.4499999999998,At Risk
14262,,8,2618.230000000001,At Risk
14263,,1,322.92999999999995,At Risk
14264,,6,1517.3600000000006,At Risk
14265,,4,1373.35,At Risk
14266,,1,40.56,At Risk
14267,,3,1516.2399999999998,At Risk
14268,,1,354.84999999999997,At Risk
14269,,1,295.73,At Risk
14270,,1,492.6499999999999,At Risk
14271,,2,214.18,At Risk
14272,,4,920.8099999999998,At Risk
14273,,4,559.9700000000001,At Risk
14274,,1,256.6,At Risk
14275,,6,1189.3799999999999,At Risk
14276,,7,2102.6800000000003,At Risk
14277,,9,17197.61000000001,At Risk
14278,,1,205.82999999999996,At Risk
14279,,2,191.86,At Risk
14280,,1,134.04,At Risk
14281,,1,245.15,At Risk
14282,,25,7250.760000000011,Loyal
14283,,4,628.4400000000002,At Risk
14284,,3,1299.6499999999994,At Risk
14285,,8,3284.4199999999996,At Risk
14286,,7,8479.760000000004,At Risk
14287,,3,176.63,At Risk
14288,,1,426.6,At Risk
14289,,6,911.2599999999999,At Risk
14290,,8,4516.56,At Risk
14291,,23,7904.099999999995,Loyal
14292,,16,9226.249999999993,Loyal
14293,,9,2903.0099999999993,At Risk
14294,,1,375.3399999999999,At Risk
14295,,5,2362.91,At Risk
14296,,2,456.3999999999999,At Risk
14297,,4,1305.3299999999997,At Risk
14298,,82,91194.49000000076,Loyal
14299,,27,14070.250000000002,Loyal
14300,,1,43.2,At Risk
14301,,4,1992.1800000000003,At Risk
14302,,3,742.9,At Risk
14303,,2,277.94,At Risk
14304,,3,1725.01,At Risk
14305,,3,1858.9599999999998,At Risk
14306,,6,3151.3999999999996,At Risk
14307,,10,4287.920000000001,Loyal
14308,,2,1147.02,At Risk
14309,,11,3780.810000000002,Loyal
14310,,1,492.1,At Risk
14311,,2,516.45,At Risk
14312,,11,3090.290000000001,Loyal
14314,,2,229.8,At Risk
14315,,8,3197.8200000000015,At Risk
14316,,5,1370.3400000000004,At Risk
14317,,1,508.58,At Risk
14318,,1,158.02000000000004,At Risk
14319,,1,494.8499999999999,At Risk
14320,,5,1346.7500000000005,At Risk
14321,,7,2218.06,At Risk
14322,,4,474.0999999999999,At Risk
14323,,2,605.0600000000001,At Risk
14324,,2,701.61,At Risk
14325,,1,245.47999999999993,At Risk
14326,,3,940.9800000000001,At Risk
14327,,6,1894.9299999999994,At Risk
14328,,1,445.05,At Risk
14329,,15,9887.619999999992,Loyal
14330,,1,200.63,At Risk
14331,,2,462.65999999999997,At Risk
14332,,5,1917.4100000000005,At Risk
14333,,1,415.2,At Risk
14334,,12,4318.480000000001,Loyal
14335,,2,454.86,At Risk
14336,,4,1614.9100000000005,At Risk
14338,,3,928.0999999999998,At Risk
14339,,2,620.2699999999999,At Risk
14340,,1,134.7,At Risk
14341,,18,4452.020000000002,Loyal
14342,,6,918.4399999999999,At Risk
14343,,4,1079.6600000000005,At Risk
14344,,20,2993.049999999997,Loyal
14345,,1,108.98000000000002,At Risk
14346,,5,2315.749999999999,At Risk
14347,,1,82.60000000000001,At Risk
14348,,1,409.57,At Risk
14349,,1,133.5,At Risk
14350,,3,972.03,At Risk
14351,,1,51.0,At Risk
14352,,4,1078.96,At Risk
14353,,3,376.5,At Risk
14354,,2,163.62,At Risk
14355,,3,840.0500000000004,At Risk
14356,,2,701.2300000000001,At Risk
14357,,1,225.12000000000012,At Risk
14358,,2,400.05999999999995,At Risk
14359,,3,912.1800000000002,At Risk
14360,,4,2118.03,At Risk
14361,,1,214.71000000000004,At Risk
14362,,1,151.50000000000003,At Risk
14363,,2,227.47,At Risk
14364,,8,3717.349999999999,At Risk
14365,,2,634.6800000000002,At Risk
14366,,1,136.0,At Risk
14367,,16,9227.820000000007,Loyal
14368,,1,155.00000000000003,At Risk
14369,,2,469.1299999999998,At Risk
14370,,6,1175.78,At Risk
14371,,1,100.5,At Risk
14372,,2,860.0800000000004,At Risk
14373,,1,76.55,At Risk
14374,,1,108.0,At Risk
14375,,3,1106.8200000000006,At Risk
14376,,1,215.46,At Risk
14377,,2,617.05,At Risk
14378,,1,131.24999999999997,At Risk
14379,,4,1265.1599999999999,At Risk
14380,,1,48.96,At Risk
14381,,2,625.9399999999995,At Risk
14382,,2,1193.6300000000017,At Risk
14383,,3,1247.6899999999998,At Risk
14384,,1,58.5,At Risk
14385,,3,202.11,At Risk
14386,,1,142.4,At Risk
14387,,3,1727.6000000000013,At Risk
14388,,16,6388.200000000007,Loyal
14389,,5,1898.0099999999993,At Risk
14390,,13,6150.030000000002,Loyal
14391,,1,135.60000000000002,At Risk
14392,,1,266.4,At Risk
14393,,1,67.94999999999999,At Risk
14394,,1,93.8,At Risk
14395,,20,7801.929999999999,Loyal
14396,,7,1969.3800000000033,At Risk
14397,,19,2612.960000000001,Loyal
14398,,2,707.7899999999998,At Risk
14399,,8,2108.2100000000005,At Risk
14400,,3,1732.4699999999998,At Risk
14401,,22,6795.899999999991,Loyal
14402,,1,285.6,At Risk
14403,,6,1880.5099999999998,At Risk
14404,,13,2724.13,Loyal
14405,,1,195.0,At Risk
14406,,1,156.75,At Risk
14407,,6,2157.7299999999996,At Risk
14408,,11,4102.2699999999995,Loyal
14409,,9,3427.2900000000027,At Risk
14410,,11,2631.9000000000015,Loyal
14411,,1,1063.0,At Risk
14412,,3,1426.189999999999,At Risk
14413,,4,764.5200000000011,At Risk
14414,,8,2399.330000000001,At Risk
14415,,23,11980.089999999931,Loyal
14416,,2,490.22,At Risk
14417,,1,524.6499999999999,At Risk
14418,,3,1937.2500000000002,At Risk
14419,,7,1254.6399999999996,At Risk
14420,,4,1639.1699999999996,At Risk
14421,,6,2469.3699999999994,At Risk
14422,,19,10271.519999999982,Loyal
14423,,3,916.6099999999999,At Risk
14424,,1,322.08,At Risk
14425,,3,661.3899999999999,At Risk
14426,,17,11727.939999999999,Loyal
14427,,4,1263.5199999999998,At Risk
14428,,5,1224.0600000000004,At Risk
14429,,1,516.2800000000001,At Risk
14430,,3,1220.9,At Risk
14431,,4,2614.199999999999,At Risk
14432,,6,2248.499999999998,At Risk
14433,,1,280.7,At Risk
14434,,6,1372.8,At Risk
14435,,1,90.42,At Risk
14436,,2,271.7,At Risk
14437,,5,873.3400000000001,At Risk
14438,,1,131.9,At Risk
14439,,5,9443.04,At Risk
14440,,13,5982.03,Loyal
14441,,11,4611.689999999998,Loyal
14442,,7,5367.02,At Risk
14443,,5,2082.9700000000003,At Risk
14444,,1,120.44,At Risk
14445,,1,221.64999999999992,At Risk
14446,,5,1200.280000000002,At Risk
14447,,6,1711.729999999999,At Risk
14448,,2,375.35,At Risk
14449,,8,2230.9600000000014,At Risk
14450,,7,1128.4399999999998,At Risk
14451,,12,3258.679999999999,Loyal
14452,,4,658.9499999999997,At Risk
14453,,1,119.93000000000002,At Risk
14454,,5,977.3000000000005,At Risk
14455,,4,617.7199999999996,At Risk
14456,,9,3017.279999999998,At Risk
14457,,1,113.64,At Risk
14458,,1,228.06999999999996,At Risk
14459,,2,5375.740999999999,At Risk
14460,,9,1093.5000000000002,At Risk
14461,,13,6676.910000000001,Loyal
14462,,12,2242.810000000001,Loyal
14463,,4,786.5699999999999,At Risk
14464,,2,110.99999999999999,At Risk
14465,,11,3925.849999999997,Loyal
14466,,13,4267.149999999999,Loyal
14467,,12,2203.240000000001,Loyal
14468,,1,204.24000000000004,At Risk
14469,,4,2093.4600000000005,At Risk
14470,,3,712.0400000000001,At Risk
14471,,2,400.95000000000005,At Risk
14472,,9,2118.720000000001,At Risk
14473,,2,234.34,At Risk
14474,,2,1258.89,At Risk
14475,,4,1151.15,At Risk
14476,,1,193.00000000000003,At Risk
14477,,7,1969.6,At Risk
14478,,4,1276.6599999999996,At Risk
14479,,4,1124.7100000000014,At Risk
14480,,4,1299.5200000000002,At Risk
14481,,5,2284.6899999999996,At Risk
14482,,12,4306.719999999999,Loyal
14483,,2,257.1,At Risk
14484,,4,1070.9799999999998,At Risk
14485,,1,162.8,At Risk
14486,,2,175.5,At Risk
14487,,7,1266.2700000000002,At Risk
14488,,1,1064.2800000000002,At Risk
14489,,4,1574.93,At Risk
14490,,2,1273.4700000000005,At Risk
14491,,2,340.93,At Risk
14492,,7,1921.91,At Risk
14493,,10,5087.859999999998,Loyal
14494,,3,401.4599999999999,At Risk
14495,,3,174.8,At Risk
14496,,7,2363.8899999999994,At Risk
14497,,2,697.0599999999998,At Risk
14498,,10,3900.83,Loyal
14499,,7,2101.790000000002,At Risk
14500,,3,356.85,At Risk
14501,,2,251.20999999999998,At Risk
14502,,11,2429.8299999999995,Loyal
14503,,6,3543.2600000000016,At Risk
14504,,4,673.2599999999995,At Risk
14505,,19,11879.079999999989,Loyal
14506,,7,2960.249999999996,At Risk
14507,,11,3216.740000000002,Loyal
14508,,5,822.9200000000003,At Risk
14509,,1,110.94999999999997,At Risk
14510,,3,979.8500000000001,At Risk
14511,,5,1314.8099999999997,At Risk
14512,,7,1215.97,At Risk
14513,,6,788.01,At Risk
14514,,9,4380.0400000000045,At Risk
14515,,12,3724.059999999999,Loyal
14516,,1,151.16999999999996,At Risk
14517,,2,330.45,At Risk
14518,,1,174.37,At Risk
14519,,2,203.14000000000001,At Risk
14520,,2,270.59999999999997,At Risk
14521,,1,199.45000000000002,At Risk
14522,,8,1748.42,At Risk
14523,,1,241.09,At Risk
14524,,13,2909.86,Loyal
14525,,17,8026.539999999987,Loyal
14526,,1,258.65,At Risk
14527,,122,27246.880000000474,Loyal
14528,,1,364.22,At Risk
14529,,3,578.6099999999999,At Risk
14530,,16,6088.869999999996,Loyal
14531,,1,376.34,At Risk
14532,,11,3845.7799999999997,Loyal
14533,,11,3466.37,Loyal
14534,,26,6187.65999999999,Loyal
14535,,9,5973.229999999983,At Risk
14536,,1,170.95000000000002,At Risk
14537,,2,641.4,At Risk
14538,,5,1370.8400000000001,At Risk
14539,,2,537.48,At Risk
14540,,11,3709.6400000000026,Loyal
14541,,14,2491.3800000000015,Loyal
14542,,1,103.25000000000001,At Risk
14543,,39,14587.869999999992,Loyal
14544,,3,2938.5299999999984,At Risk
14545,,1,349.25,At Risk
14546,,11,5184.8399999999965,Loyal
14547,,8,3974.749999999999,At Risk
14548,,9,2541.2900000000004,At Risk
14549,,4,913.6000000000005,At Risk
14550,,4,1345.0600000000006,At Risk
14551,,7,878.0899999999999,At Risk
14552,,3,507.92999999999944,At Risk
14553,,9,1818.6,At Risk
14554,,4,2279.490000000001,At Risk
14555,,6,2304.0299999999997,At Risk
14556,,3,815.6900000000005,At Risk
14557,,1,788.3800000000001,At Risk
14558,,3,655.5,At Risk
14559,,1,75.6,At Risk
14560,,44,6114.029999999996,Loyal
14561,,3,1080.7600000000004,At Risk
14562,,26,6638.1499999999905,Loyal
14563,,2,640.5400000000002,At Risk
14564,,2,2605.6200000000003,At Risk
14565,,5,3859.2200000000016,At Risk
14566,,4,4092.0,At Risk
14567,,2,1530.3600000000006,At Risk
14568,,1,919.7000000000002,At Risk
14569,,4,597.33,At Risk
14570,,3,613.7500000000005,At Risk
14571,,1,160.00000000000003,At Risk
14572,,11,5526.879999999993,Loyal
14573,,13,2163.120000000003,Loyal
14574,,1,143.7,At Risk
14575,,1,420.2199999999998,At Risk
14576,,1,35.4,At Risk
14577,,7,1364.1500000000005,At Risk
14578,,1,168.63,At Risk
14579,,1,105.56,At Risk
14580,,1,14.85,At Risk
14581,,2,409.65000000000003,At Risk
14582,,1,114.11,At Risk
14583,,8,1660.2900000000016,At Risk
14584,,8,1738.1600000000012,At Risk
14585,,5,1143.27,At Risk
14586,,1,237.35999999999996,At Risk
14587,,9,1580.2900000000004,At Risk
14588,,1,135.39000000000001,At Risk
14589,,1,39.75,At Risk
14590,,20,2993.3699999999994,Loyal
14591,,4,1320.2100000000005,At Risk
14592,,3,557.9399999999998,At Risk
14593,,12,3665.5300000000034,Loyal
14594,,2,363.32999999999987,At Risk
14595,,8,2164.4499999999994,At Risk
14596,,1,222.2199999999999,At Risk
14597,,6,2184.6299999999997,At Risk
14598,,2,384.03999999999996,At Risk
14599,,2,457.89,At Risk
14600,,2,865.1700000000002,At Risk
14601,,1,213.95999999999998,At Risk
14602,,1,205.35999999999999,At Risk
14603,,1,660.0,At Risk
14604,,1,143.86,At Risk
14605,,4,921.56,At Risk
14606,,192,29951.370000000363,Loyal
14607,,22,23763.13,Loyal
14608,,11,3352.94,Loyal
14609,,10,1486.2000000000003,At Risk
14610,,2,24.350000000000005,At Risk
14611,,2,604.3300000000002,At Risk
14612,,1,877.6999999999998,At Risk
14613,,1,76.32,At Risk
14614,,1,295.12999999999994,At Risk
14615,,5,951.7600000000002,At Risk
14616,,5,527.78,At Risk
14617,,2,190.47,At Risk
14618,,7,1342.32,At Risk
14619,,2,1291.2400000000002,At Risk
14620,,2,412.78,At Risk
